configuration,average
"ranker_{""alpha"": 0.75}_orderer_{""k"": 6}_tiler_{""word_limit"": 200}_rouge_{}_",0.292290456572078
"ranker_{""alpha"": 0.75}_orderer_{""k"": 9}_tiler_{""word_limit"": 100}_rouge_{}_",0.29690191249095627
"ranker_{""alpha"": 0.75}_orderer_{""k"": 6}_tiler_{""word_limit"": 225}_rouge_{}_",0.2898016697356566
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 25}_rouge_{}_",0.24754784174585287
"ranker_{""alpha"": 0.75}_orderer_{""k"": 6}_tiler_{""word_limit"": 250}_rouge_{}_",0.2879585222252664
"ranker_{""alpha"": 0.75}_orderer_{""k"": 6}_tiler_{""word_limit"": 275}_rouge_{}_",0.28639826272824415
"ranker_{""alpha"": 0.75}_orderer_{""k"": 9}_tiler_{""word_limit"": 125}_rouge_{}_",0.29646367559155157
"ranker_{""alpha"": 0.75}_orderer_{""k"": 9}_tiler_{""word_limit"": 150}_rouge_{}_",0.294419096735751
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 50}_rouge_{}_",0.2842851858684194
"ranker_{""alpha"": 0.75}_orderer_{""k"": 9}_tiler_{""word_limit"": 175}_rouge_{}_",0.2932212655385479
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 75}_rouge_{}_",0.2927592091434044
"ranker_{""alpha"": 0.75}_orderer_{""k"": 6}_tiler_{""word_limit"": 300}_rouge_{}_",0.28509893781258194
"ranker_{""alpha"": 0.75}_orderer_{""k"": 9}_tiler_{""word_limit"": 200}_rouge_{}_",0.2918733782023214
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 100}_rouge_{}_",0.29597883730599767
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 25}_rouge_{}_",0.24762925439587402
"ranker_{""alpha"": 0.75}_orderer_{""k"": 9}_tiler_{""word_limit"": 225}_rouge_{}_",0.28962715114766147
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 125}_rouge_{}_",0.29824595471700754
"ranker_{""alpha"": 0.75}_orderer_{""k"": 9}_tiler_{""word_limit"": 250}_rouge_{}_",0.2876734691482627
"ranker_{""alpha"": 0.75}_orderer_{""k"": 9}_tiler_{""word_limit"": 275}_rouge_{}_",0.28628691468970924
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 50}_rouge_{}_",0.2884707544401559
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 150}_rouge_{}_",0.2949031315393093
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 75}_rouge_{}_",0.29333194386880385
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 175}_rouge_{}_",0.2931774299652569
"ranker_{""alpha"": 0.75}_orderer_{""k"": 9}_tiler_{""word_limit"": 300}_rouge_{}_",0.28539356589436876
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 200}_rouge_{}_",0.29083068545957697
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 225}_rouge_{}_",0.2878848500566878
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 100}_rouge_{}_",0.2981011625220881
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 25}_rouge_{}_",0.2466553562705913
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 125}_rouge_{}_",0.30008782484337626
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 250}_rouge_{}_",0.2876255062082639
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 150}_rouge_{}_",0.2955257525483792
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 50}_rouge_{}_",0.2831622121283582
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 275}_rouge_{}_",0.28618723263951834
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 175}_rouge_{}_",0.29388840719711407
"ranker_{""alpha"": 0.75}_orderer_{""k"": 10}_tiler_{""word_limit"": 300}_rouge_{}_",0.28507914524283834
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 75}_rouge_{}_",0.2916846270467742
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 200}_rouge_{}_",0.2918782719235792
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 100}_rouge_{}_",0.29409459700381235
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 125}_rouge_{}_",0.2984117910904841
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 225}_rouge_{}_",0.2891710119711388
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 25}_rouge_{}_",0.24537445471780808
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 250}_rouge_{}_",0.2879612470293889
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 150}_rouge_{}_",0.29521051619640315
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 300}_rouge_{}_",0.28512274492547157
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 50}_rouge_{}_",0.2917360777760858
"ranker_{""alpha"": 0.8}_orderer_{""k"": 2}_tiler_{""word_limit"": 275}_rouge_{}_",0.28635172937579845
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 175}_rouge_{}_",0.2930462907893602
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 75}_rouge_{}_",0.29905684314956316
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 200}_rouge_{}_",0.29129281079948605
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 225}_rouge_{}_",0.28867657524105456
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 100}_rouge_{}_",0.300587821606847
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 125}_rouge_{}_",0.29944100310949445
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 25}_rouge_{}_",0.24850756326181955
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 250}_rouge_{}_",0.28802463416010243
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 150}_rouge_{}_",0.29802498833819957
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 275}_rouge_{}_",0.2863856194464403
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 50}_rouge_{}_",0.28703434998997746
"ranker_{""alpha"": 0.8}_orderer_{""k"": 5}_tiler_{""word_limit"": 300}_rouge_{}_",0.28519990336041245
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 175}_rouge_{}_",0.29654614479644953
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 200}_rouge_{}_",0.2928353945444075
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 75}_rouge_{}_",0.2941498553367718
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 225}_rouge_{}_",0.29000275931622566
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 100}_rouge_{}_",0.2974670160678747
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 250}_rouge_{}_",0.2882647651908426
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 125}_rouge_{}_",0.2984272840236201
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 275}_rouge_{}_",0.2866585017033209
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 25}_rouge_{}_",0.24537445471780808
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 50}_rouge_{}_",0.2917360777760858
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 150}_rouge_{}_",0.2955946930040094
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 75}_rouge_{}_",0.29905684314956316
"ranker_{""alpha"": 0.8}_orderer_{""k"": 3}_tiler_{""word_limit"": 300}_rouge_{}_",0.2854302827078191
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 175}_rouge_{}_",0.29364372092046664
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 200}_rouge_{}_",0.29171016052424265
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 100}_rouge_{}_",0.300587821606847
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 225}_rouge_{}_",0.28986278756910466
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 250}_rouge_{}_",0.2878636883444965
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 125}_rouge_{}_",0.29944100310949445
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 25}_rouge_{}_",0.24762925439587402
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 275}_rouge_{}_",0.28614940547561174
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 50}_rouge_{}_",0.2884707544401559
"ranker_{""alpha"": 0.8}_orderer_{""k"": 4}_tiler_{""word_limit"": 300}_rouge_{}_",0.2853319123605754
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 150}_rouge_{}_",0.29802498833819957
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 175}_rouge_{}_",0.29654614479644953
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 75}_rouge_{}_",0.29333194386880385
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 200}_rouge_{}_",0.2928353945444075
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 100}_rouge_{}_",0.2981011625220881
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 225}_rouge_{}_",0.29000275931622566
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 25}_rouge_{}_",0.2466553562705913
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 125}_rouge_{}_",0.30008782484337626
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 250}_rouge_{}_",0.2882647651908426
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 150}_rouge_{}_",0.2955257525483792
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 275}_rouge_{}_",0.2866585017033209
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 50}_rouge_{}_",0.2831622121283582
"ranker_{""alpha"": 0.8}_orderer_{""k"": 8}_tiler_{""word_limit"": 300}_rouge_{}_",0.2854302827078191
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 175}_rouge_{}_",0.29388840719711407
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 200}_rouge_{}_",0.2918782719235792
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 75}_rouge_{}_",0.2916846270467742
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 100}_rouge_{}_",0.29409459700381235
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 225}_rouge_{}_",0.2891710119711388
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 250}_rouge_{}_",0.2879612470293889
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 125}_rouge_{}_",0.2984117910904841
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 25}_rouge_{}_",0.24850756326181955
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 150}_rouge_{}_",0.29521051619640315
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 50}_rouge_{}_",0.28703434998997746
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 175}_rouge_{}_",0.2930462907893602
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 275}_rouge_{}_",0.28635172937579845
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 75}_rouge_{}_",0.2941498553367718
"ranker_{""alpha"": 0.8}_orderer_{""k"": 6}_tiler_{""word_limit"": 300}_rouge_{}_",0.28512274492547157
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 200}_rouge_{}_",0.29129281079948605
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 225}_rouge_{}_",0.28867657524105456
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 100}_rouge_{}_",0.2974670160678747
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 250}_rouge_{}_",0.28802463416010243
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 25}_rouge_{}_",0.24537445471780808
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 125}_rouge_{}_",0.2984272840236201
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 150}_rouge_{}_",0.2955946930040094
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 275}_rouge_{}_",0.2863856194464403
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 50}_rouge_{}_",0.2917360777760858
"ranker_{""alpha"": 0.8}_orderer_{""k"": 7}_tiler_{""word_limit"": 300}_rouge_{}_",0.28519990336041245
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 175}_rouge_{}_",0.29364372092046664
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 200}_rouge_{}_",0.29171016052424265
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 75}_rouge_{}_",0.29905684314956316
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 225}_rouge_{}_",0.28986278756910466
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 25}_rouge_{}_",0.24555597066312843
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 100}_rouge_{}_",0.300587821606847
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 125}_rouge_{}_",0.29944100310949445
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 250}_rouge_{}_",0.2878636883444965
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 150}_rouge_{}_",0.29802498833819957
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 50}_rouge_{}_",0.2905064566903531
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 275}_rouge_{}_",0.28614940547561174
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 175}_rouge_{}_",0.29654614479644953
"ranker_{""alpha"": 0.8}_orderer_{""k"": 9}_tiler_{""word_limit"": 300}_rouge_{}_",0.2853319123605754
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 200}_rouge_{}_",0.2928353945444075
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 75}_rouge_{}_",0.2978156307906193
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 225}_rouge_{}_",0.29000275931622566
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 25}_rouge_{}_",0.24792227239099113
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 100}_rouge_{}_",0.2996270299590371
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 125}_rouge_{}_",0.29862298183588687
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 150}_rouge_{}_",0.2970185794189544
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 275}_rouge_{}_",0.2866585017033209
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 250}_rouge_{}_",0.2882647651908426
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 50}_rouge_{}_",0.28650961389504465
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 175}_rouge_{}_",0.29594276952269555
"ranker_{""alpha"": 0.8}_orderer_{""k"": 10}_tiler_{""word_limit"": 300}_rouge_{}_",0.2854302827078191
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 75}_rouge_{}_",0.2938499877460364
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 200}_rouge_{}_",0.2921291408399559
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 225}_rouge_{}_",0.2893624496737189
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 100}_rouge_{}_",0.2980705138129396
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 25}_rouge_{}_",0.2473619189318102
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 125}_rouge_{}_",0.2983058426493317
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 250}_rouge_{}_",0.2873437305038444
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 50}_rouge_{}_",0.2865093524528733
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 300}_rouge_{}_",0.2849959222837616
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 5}_tiler_{""word_limit"": 275}_rouge_{}_",0.2860076568399761
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 150}_rouge_{}_",0.2954598512164569
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 175}_rouge_{}_",0.29347485027191716
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 75}_rouge_{}_",0.29454406167968517
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 200}_rouge_{}_",0.2922953685413551
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 225}_rouge_{}_",0.29017453644703317
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 100}_rouge_{}_",0.29868230372691007
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 250}_rouge_{}_",0.28787227787831665
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 25}_rouge_{}_",0.2464456965427041
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 125}_rouge_{}_",0.3002880973101923
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 300}_rouge_{}_",0.2852126642641032
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 150}_rouge_{}_",0.2953202490329723
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 50}_rouge_{}_",0.2834653889812956
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 4}_tiler_{""word_limit"": 275}_rouge_{}_",0.28604238056041603
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 175}_rouge_{}_",0.294230869503566
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 200}_rouge_{}_",0.2924001383913719
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 75}_rouge_{}_",0.2930190962634748
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 225}_rouge_{}_",0.28959768111192374
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 100}_rouge_{}_",0.29457189634245945
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 250}_rouge_{}_",0.28799901938773353
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 25}_rouge_{}_",0.24792227239099113
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 125}_rouge_{}_",0.29863575327558883
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 275}_rouge_{}_",0.28639657949241126
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 150}_rouge_{}_",0.29616489730833345
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 175}_rouge_{}_",0.293378458342861
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 50}_rouge_{}_",0.28650961389504465
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 200}_rouge_{}_",0.291334142815936
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 75}_rouge_{}_",0.2938499877460364
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 2}_tiler_{""word_limit"": 300}_rouge_{}_",0.28510078218450224
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 100}_rouge_{}_",0.2980705138129396
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 225}_rouge_{}_",0.28833191015106674
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 25}_rouge_{}_",0.24555597066312843
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 250}_rouge_{}_",0.2877188452361901
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 125}_rouge_{}_",0.2983058426493317
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 50}_rouge_{}_",0.2905064566903531
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 275}_rouge_{}_",0.286100993496968
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 150}_rouge_{}_",0.2954598512164569
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 3}_tiler_{""word_limit"": 300}_rouge_{}_",0.2849994101524876
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 175}_rouge_{}_",0.29347485027191716
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 75}_rouge_{}_",0.2978156307906193
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 200}_rouge_{}_",0.2922953685413551
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 100}_rouge_{}_",0.2996270299590371
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 225}_rouge_{}_",0.29017453644703317
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 25}_rouge_{}_",0.2473619189318102
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 250}_rouge_{}_",0.28787227787831665
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 50}_rouge_{}_",0.2865093524528733
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 125}_rouge_{}_",0.29862298183588687
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 275}_rouge_{}_",0.28604238056041603
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 150}_rouge_{}_",0.2970185794189544
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 175}_rouge_{}_",0.29594276952269555
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 7}_tiler_{""word_limit"": 300}_rouge_{}_",0.2852126642641032
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 75}_rouge_{}_",0.29454406167968517
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 200}_rouge_{}_",0.2921291408399559
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 100}_rouge_{}_",0.29868230372691007
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 225}_rouge_{}_",0.2893624496737189
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 25}_rouge_{}_",0.2464456965427041
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 125}_rouge_{}_",0.3002880973101923
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 9}_tiler_{""word_limit"": 50}_rouge_{}_",0.2834653889812956
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 6}_tiler_{""word_limit"": 250}_rouge_{}_",0.2873437305038444
"ranker_{""alpha"": 0.8500000000000001}_orderer_{""k"": 8}_tiler_{""word_limit"": 150}_rouge_{}_",0.2953202490329723
